2PL noise 2
Number of response probabilities outside 95 % posterior interval (1PL model);6645
Mean of response probability discrepancies (2PL model);0,239523607906564
SD of response probability discrepancies (2PL model);0,152594328480042
Median of response probability discrepancies (2PL model);0,224871436942389
MAD of response probability discrepancies (2PL model);0,171890328638061
Number of response probabilities outside 95 % posterior interval (2PL model);6737
Mean of response probability discrepancies (3PL model);0,23951469973902
SD of response probability discrepancies (3PL model);0,152638516834559
Median of response probability discrepancies (3PL model);0,225523081892759
MAD of response probability discrepancies (3PL model);0,169489454324985
Number of response probabilities outside 95 % posterior interval (3PL model);6719
Mean of W person fit statistics (1PL model);1,03928224157433
SD of W person fit statistics (1PL model);0,151340931343452
Median of W person fit statistics (1PL model);1,02953290646109
MAD of W person fit statistics (1PL model);0,136131241643644
Number of Ws outside 95 % posterior predictive interval (1PL model);12
Mean of W person fit statistics (2PL model);1,00500490413199
SD of W person fit statistics (2PL model);0,150078030835022
Median of W person fit statistics (2PL model);1,00041775017981
MAD of W person fit statistics (2PL model);0,14408088286832
Number of Ws outside 95 % posterior predictive interval (2PL model);6
Mean of W person fit statistics (3PL model);1,00481099280175
SD of W person fit statistics (3PL model);0,151002476669598
Median of W person fit statistics (3PL model);1,00144293785112
MAD of W person fit statistics (3PL model);0,139970411702398
Number of Ws outside 95 % posterior predictive interval (3PL model);7
Total number of person scores;19
Number of person scores outside 95 % posterior predictive interval (1PL model);3
Person scores distribution fit statistic (1PL model);20,0280373484775
Person scores distribution fit statistic PPP-value (1PL model);0,386666666666667
Number of person scores outside 95 % posterior predictive interval (2PL model);2
Person scores distribution fit statistic (2PL model);13,2063551630318
Person scores distribution fit statistic PPP-value (2PL model);0,850666666666667
Number of person scores outside 95 % posterior predictive interval (3PL model);3
Person scores distribution fit statistic (3PL model);12,1517358392793
Person scores distribution fit statistic PPP-value (3PL model);0,898666666666667
Total number of ratios;190
Mean of pairwise item odds ratios (1PL model);1,5819262194013
SD of pairwise item odds ratios (1PL model);0,405902478550791
Median of pairwise item odds ratios (1PL model);1,54147627312765
MAD of pairwise item odds ratios (1PL model);0,359988311598998
Number of ratios outside 95 % posterior predictive interval (1PL model);29
Mean of pairwise item odds ratios (2PL model);1,5819262194013
SD of pairwise item odds ratios (2PL model);0,405902478550791
Median of pairwise item odds ratios (2PL model);1,54147627312765
MAD of pairwise item odds ratios (2PL model);0,359988311598998
Number of ratios outside 95 % posterior predictive interval (2PL model);10
Mean of pairwise item odds ratios (3PL model);1,5819262194013
SD of pairwise item odds ratios (3PL model);0,405902478550791
Median of pairwise item odds ratios (3PL model);1,54147627312765
MAD of pairwise item odds ratios (3PL model);0,359988311598998
Number of ratios outside 95 % posterior predictive interval (3PL model);12
Mean of person biserial correlations (1PL model);0,288966747176416
SD of person biserial correlations (1PL model);0,200859170567338
Median of person biserial correlations (1PL model);0,304042378653663
MAD of person biserial correlations (1PL model);0,202594710378391
Number of correlations outside 95 % posterior predictive interval (1PL model);22
Mean of person biserial correlations (2PL model);0,288966747176416
SD of person biserial correlations (2PL model);0,200859170567338
Median of person biserial correlations (2PL model);0,304042378653663
MAD of person biserial correlations (2PL model);0,202594710378391
Number of correlations outside 95 % posterior predictive interval (2PL model);25
Mean of person biserial correlations (3PL model);0,288966747176416
SD of person biserial correlations (3PL model);0,200859170567338
Median of person biserial correlations (3PL model);0,304042378653663
MAD of person biserial correlations (3PL model);0,202594710378391
Number of correlations outside 95 % posterior predictive interval (3PL model);21
Mean of failed axiom checks (Single cancellation);0,0883413528012831
Weighted mean of failed axiom checks (Single cancellation);0,0747769910297417
Number of matrices checked (Single cancellation);200
Total number of matrices (Single cancellation);1104660
Mean of failed axiom checks (Single & double cancellation);0,0782398877554587
Weighted mean of failed axiom checks (Single & double cancellation);0,0655653413410598
Number of matrices checked (Single & double cancellation);200
Total number of matrices (Single & double cancellation);1104660
