1PL-POT noise 0
Number of response probabilities outside 95 % posterior interval (1PL model);3607
Mean of response probability discrepancies (2PL model);0,113534447186799
SD of response probability discrepancies (2PL model);0,109821801729386
Median of response probability discrepancies (2PL model);0,0790766746884796
MAD of response probability discrepancies (2PL model);0,093913901094189
Number of response probabilities outside 95 % posterior interval (2PL model);3261
Mean of response probability discrepancies (3PL model);0,113710338385308
SD of response probability discrepancies (3PL model);0,109575569160796
Median of response probability discrepancies (3PL model);0,0792148142148404
MAD of response probability discrepancies (3PL model);0,0928143868162837
Number of response probabilities outside 95 % posterior interval (3PL model);3402
Mean of W person fit statistics (1PL model);1,00560216469501
SD of W person fit statistics (1PL model);0,276260424918814
Median of W person fit statistics (1PL model);0,985016792462094
MAD of W person fit statistics (1PL model);0,271421675016097
Number of Ws outside 95 % posterior predictive interval (1PL model);20
Mean of W person fit statistics (2PL model);1,0008288052322
SD of W person fit statistics (2PL model);0,268664591188478
Median of W person fit statistics (2PL model);0,980546520710509
MAD of W person fit statistics (2PL model);0,26717592555893
Number of Ws outside 95 % posterior predictive interval (2PL model);21
Mean of W person fit statistics (3PL model);0,998888418809754
SD of W person fit statistics (3PL model);0,267997537421779
Median of W person fit statistics (3PL model);0,979600039818329
MAD of W person fit statistics (3PL model);0,269714841129846
Number of Ws outside 95 % posterior predictive interval (3PL model);22
Total number of person scores;17
Number of person scores outside 95 % posterior predictive interval (1PL model);6
Person scores distribution fit statistic (1PL model);24,594360722195
Person scores distribution fit statistic PPP-value (1PL model);0,165333333333333
Number of person scores outside 95 % posterior predictive interval (2PL model);5
Person scores distribution fit statistic (2PL model);22,0079126430415
Person scores distribution fit statistic PPP-value (2PL model);0,264
Number of person scores outside 95 % posterior predictive interval (3PL model);5
Person scores distribution fit statistic (3PL model);24,2548728008248
Person scores distribution fit statistic PPP-value (3PL model);0,201333333333333
Total number of ratios;190
Mean of pairwise item odds ratios (1PL model);2,5646469433072
SD of pairwise item odds ratios (1PL model);1,7258069692185
Median of pairwise item odds ratios (1PL model);2,19607843137255
MAD of pairwise item odds ratios (1PL model);1,12690328495034
Number of ratios outside 95 % posterior predictive interval (1PL model);13
Mean of pairwise item odds ratios (2PL model);2,5646469433072
SD of pairwise item odds ratios (2PL model);1,7258069692185
Median of pairwise item odds ratios (2PL model);2,19607843137255
MAD of pairwise item odds ratios (2PL model);1,12690328495034
Number of ratios outside 95 % posterior predictive interval (2PL model);22
Mean of pairwise item odds ratios (3PL model);2,5646469433072
SD of pairwise item odds ratios (3PL model);1,7258069692185
Median of pairwise item odds ratios (3PL model);2,19607843137255
MAD of pairwise item odds ratios (3PL model);1,12690328495034
Number of ratios outside 95 % posterior predictive interval (3PL model);14
Mean of person biserial correlations (1PL model);0,601781615432747
SD of person biserial correlations (1PL model);0,134235783170333
Median of person biserial correlations (1PL model);0,611987878715429
MAD of person biserial correlations (1PL model);0,134119431280211
Number of correlations outside 95 % posterior predictive interval (1PL model);32
Mean of person biserial correlations (2PL model);0,601781615432747
SD of person biserial correlations (2PL model);0,134235783170333
Median of person biserial correlations (2PL model);0,611987878715429
MAD of person biserial correlations (2PL model);0,134119431280211
Number of correlations outside 95 % posterior predictive interval (2PL model);35
Mean of person biserial correlations (3PL model);0,601781615432747
SD of person biserial correlations (3PL model);0,134235783170333
Median of person biserial correlations (3PL model);0,611987878715429
MAD of person biserial correlations (3PL model);0,134119431280211
Number of correlations outside 95 % posterior predictive interval (3PL model);30
Mean of failed axiom checks (Single cancellation);0,0563137109803776
Weighted mean of failed axiom checks (Single cancellation);0,0320418270855589
Number of matrices checked (Single cancellation);200
Total number of matrices (Single cancellation);775200
Mean of failed axiom checks (Single & double cancellation);0,0521511970041382
Weighted mean of failed axiom checks (Single & double cancellation);0,0316513423125703
Number of matrices checked (Single & double cancellation);200
Total number of matrices (Single & double cancellation);775200
